customer_id,original_no,display_name_ja,direction,phase,frame_index,sprite_path,source_sheet,source_row,source_column,sprite_px,anchor_x,anchor_y,source_type
customer_08,8,おばあさん,down,B,1,sprites/customer_08/down_B.png,source_sheets/customer_08_14_reference.png,1,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,left,A,0,sprites/customer_08/left_A.png,source_sheets/customer_08_14_reference.png,1,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,left,B,1,sprites/customer_08/left_B.png,source_sheets/customer_08_14_reference.png,1,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,right,A,0,sprites/customer_08/right_A.png,source_sheets/customer_08_14_reference.png,1,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,right,B,1,sprites/customer_08/right_B.png,source_sheets/customer_08_14_reference.png,1,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,up,A,0,sprites/customer_08/up_A.png,source_sheets/customer_08_14_reference.png,1,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_08,8,おばあさん,up,B,1,sprites/customer_08/up_B.png,source_sheets/customer_08_14_reference.png,1,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,down,A,0,sprites/customer_09/down_A.png,source_sheets/customer_08_14_reference.png,2,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,down,B,1,sprites/customer_09/down_B.png,source_sheets/customer_08_14_reference.png,2,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,left,A,0,sprites/customer_09/left_A.png,source_sheets/customer_08_14_reference.png,2,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,left,B,1,sprites/customer_09/left_B.png,source_sheets/customer_08_14_reference.png,2,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,right,A,0,sprites/customer_09/right_A.png,source_sheets/customer_08_14_reference.png,2,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,right,B,1,sprites/customer_09/right_B.png,source_sheets/customer_08_14_reference.png,2,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,up,A,0,sprites/customer_09/up_A.png,source_sheets/customer_08_14_reference.png,2,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_09,9,男子小学生,up,B,1,sprites/customer_09/up_B.png,source_sheets/customer_08_14_reference.png,2,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,down,A,0,sprites/customer_10/down_A.png,source_sheets/customer_08_14_reference.png,3,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,down,B,1,sprites/customer_10/down_B.png,source_sheets/customer_08_14_reference.png,3,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,left,A,0,sprites/customer_10/left_A.png,source_sheets/customer_08_14_reference.png,3,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,left,B,1,sprites/customer_10/left_B.png,source_sheets/customer_08_14_reference.png,3,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,right,A,0,sprites/customer_10/right_A.png,source_sheets/customer_08_14_reference.png,3,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,right,B,1,sprites/customer_10/right_B.png,source_sheets/customer_08_14_reference.png,3,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,up,A,0,sprites/customer_10/up_A.png,source_sheets/customer_08_14_reference.png,3,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_10,10,女子小学生,up,B,1,sprites/customer_10/up_B.png,source_sheets/customer_08_14_reference.png,3,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,down,A,0,sprites/customer_11/down_A.png,source_sheets/customer_08_14_reference.png,4,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,down,B,1,sprites/customer_11/down_B.png,source_sheets/customer_08_14_reference.png,4,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,left,A,0,sprites/customer_11/left_A.png,source_sheets/customer_08_14_reference.png,4,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,left,B,1,sprites/customer_11/left_B.png,source_sheets/customer_08_14_reference.png,4,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,right,A,0,sprites/customer_11/right_A.png,source_sheets/customer_08_14_reference.png,4,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,right,B,1,sprites/customer_11/right_B.png,source_sheets/customer_08_14_reference.png,4,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,up,A,0,sprites/customer_11/up_A.png,source_sheets/customer_08_14_reference.png,4,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_11,11,男子中学生,up,B,1,sprites/customer_11/up_B.png,source_sheets/customer_08_14_reference.png,4,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,down,A,0,sprites/customer_12/down_A.png,source_sheets/customer_08_14_reference.png,5,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,down,B,1,sprites/customer_12/down_B.png,source_sheets/customer_08_14_reference.png,5,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,left,A,0,sprites/customer_12/left_A.png,source_sheets/customer_08_14_reference.png,5,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,left,B,1,sprites/customer_12/left_B.png,source_sheets/customer_08_14_reference.png,5,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,right,A,0,sprites/customer_12/right_A.png,source_sheets/customer_08_14_reference.png,5,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,right,B,1,sprites/customer_12/right_B.png,source_sheets/customer_08_14_reference.png,5,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,up,A,0,sprites/customer_12/up_A.png,source_sheets/customer_08_14_reference.png,5,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_12,12,女子中学生,up,B,1,sprites/customer_12/up_B.png,source_sheets/customer_08_14_reference.png,5,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,down,A,0,sprites/customer_13/down_A.png,source_sheets/customer_08_14_reference.png,6,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,down,B,1,sprites/customer_13/down_B.png,source_sheets/customer_08_14_reference.png,6,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,left,A,0,sprites/customer_13/left_A.png,source_sheets/customer_08_14_reference.png,6,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,left,B,1,sprites/customer_13/left_B.png,source_sheets/customer_08_14_reference.png,6,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,right,A,0,sprites/customer_13/right_A.png,source_sheets/customer_08_14_reference.png,6,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,right,B,1,sprites/customer_13/right_B.png,source_sheets/customer_08_14_reference.png,6,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,up,A,0,sprites/customer_13/up_A.png,source_sheets/customer_08_14_reference.png,6,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_13,13,男子高校生,up,B,1,sprites/customer_13/up_B.png,source_sheets/customer_08_14_reference.png,6,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,down,A,0,sprites/customer_14/down_A.png,source_sheets/customer_08_14_reference.png,7,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,down,B,1,sprites/customer_14/down_B.png,source_sheets/customer_08_14_reference.png,7,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,left,A,0,sprites/customer_14/left_A.png,source_sheets/customer_08_14_reference.png,7,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,left,B,1,sprites/customer_14/left_B.png,source_sheets/customer_08_14_reference.png,7,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,right,A,0,sprites/customer_14/right_A.png,source_sheets/customer_08_14_reference.png,7,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,right,B,1,sprites/customer_14/right_B.png,source_sheets/customer_08_14_reference.png,7,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,up,A,0,sprites/customer_14/up_A.png,source_sheets/customer_08_14_reference.png,7,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_14,14,女子高校生,up,B,1,sprites/customer_14/up_B.png,source_sheets/customer_08_14_reference.png,7,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,down,A,0,sprites/customer_15/down_A.png,source_sheets/customer_15_21_reference.png,1,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,down,B,1,sprites/customer_15/down_B.png,source_sheets/customer_15_21_reference.png,1,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,left,A,0,sprites/customer_15/left_A.png,source_sheets/customer_15_21_reference.png,1,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,left,B,1,sprites/customer_15/left_B.png,source_sheets/customer_15_21_reference.png,1,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,right,A,0,sprites/customer_15/right_A.png,source_sheets/customer_15_21_reference.png,1,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,right,B,1,sprites/customer_15/right_B.png,source_sheets/customer_15_21_reference.png,1,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,up,A,0,sprites/customer_15/up_A.png,source_sheets/customer_15_21_reference.png,1,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_15,15,男子幼稚園児,up,B,1,sprites/customer_15/up_B.png,source_sheets/customer_15_21_reference.png,1,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,down,A,0,sprites/customer_16/down_A.png,source_sheets/customer_15_21_reference.png,2,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,down,B,1,sprites/customer_16/down_B.png,source_sheets/customer_15_21_reference.png,2,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,left,A,0,sprites/customer_16/left_A.png,source_sheets/customer_15_21_reference.png,2,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,left,B,1,sprites/customer_16/left_B.png,source_sheets/customer_15_21_reference.png,2,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,right,A,0,sprites/customer_16/right_A.png,source_sheets/customer_15_21_reference.png,2,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,right,B,1,sprites/customer_16/right_B.png,source_sheets/customer_15_21_reference.png,2,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,up,A,0,sprites/customer_16/up_A.png,source_sheets/customer_15_21_reference.png,2,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_16,16,女子幼稚園児,up,B,1,sprites/customer_16/up_B.png,source_sheets/customer_15_21_reference.png,2,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,down,A,0,sprites/customer_17/down_A.png,source_sheets/customer_15_21_reference.png,3,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,down,B,1,sprites/customer_17/down_B.png,source_sheets/customer_15_21_reference.png,3,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,left,A,0,sprites/customer_17/left_A.png,source_sheets/customer_15_21_reference.png,3,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,left,B,1,sprites/customer_17/left_B.png,source_sheets/customer_15_21_reference.png,3,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,right,A,0,sprites/customer_17/right_A.png,source_sheets/customer_15_21_reference.png,3,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,right,B,1,sprites/customer_17/right_B.png,source_sheets/customer_15_21_reference.png,3,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,up,A,0,sprites/customer_17/up_A.png,source_sheets/customer_15_21_reference.png,3,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_17,17,子供連れのおじさん,up,B,1,sprites/customer_17/up_B.png,source_sheets/customer_15_21_reference.png,3,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,down,A,0,sprites/customer_18/down_A.png,source_sheets/customer_15_21_reference.png,4,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,down,B,1,sprites/customer_18/down_B.png,source_sheets/customer_15_21_reference.png,4,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,left,A,0,sprites/customer_18/left_A.png,source_sheets/customer_15_21_reference.png,4,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,left,B,1,sprites/customer_18/left_B.png,source_sheets/customer_15_21_reference.png,4,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,right,A,0,sprites/customer_18/right_A.png,source_sheets/customer_15_21_reference.png,4,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,right,B,1,sprites/customer_18/right_B.png,source_sheets/customer_15_21_reference.png,4,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,up,A,0,sprites/customer_18/up_A.png,source_sheets/customer_15_21_reference.png,4,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_18,18,子供連れのおばさん,up,B,1,sprites/customer_18/up_B.png,source_sheets/customer_15_21_reference.png,4,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,down,A,0,sprites/customer_19/down_A.png,source_sheets/customer_15_21_reference.png,5,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,down,B,1,sprites/customer_19/down_B.png,source_sheets/customer_15_21_reference.png,5,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,left,A,0,sprites/customer_19/left_A.png,source_sheets/customer_15_21_reference.png,5,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,left,B,1,sprites/customer_19/left_B.png,source_sheets/customer_15_21_reference.png,5,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,right,A,0,sprites/customer_19/right_A.png,source_sheets/customer_15_21_reference.png,5,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
